9.101307189542483522e-01
8.376960784313725039e-01
7.927614379084967355e-01
7.069934640522875791e-01
6.010130718954248552e-01
5.466176470588235414e-01
5.093627450980392490e-01
4.698529411764705843e-01
4.243627450980392291e-01
3.826143790849673154e-01
3.591013071895424735e-01
3.412581699346405317e-01
3.358986928104575331e-01
3.116339869281045671e-01
3.006699346405228845e-01
2.910947712418300859e-01
3.022058823529411575e-01
2.777287581699346419e-01
2.769771241830065178e-01
2.697712418300653447e-01
2.577287581699346242e-01
2.617973856209150352e-01
2.577777777777777724e-01
2.508823529411764452e-01
2.406045751633986984e-01
2.503758169934640621e-01
2.452941176470588291e-01
2.372875816993464115e-01
2.291830065359477253e-01
2.342647058823529305e-01
2.241013071895424924e-01
2.135947712418300726e-01
2.054084967320261301e-01
2.199836601307189610e-01
2.018464052287581578e-01
1.944771241830065278e-01
1.956699346405228745e-01
2.007352941176470673e-01
1.911111111111111205e-01
1.983496732026143738e-01
1.917973856209150285e-01
1.783169934640522758e-01
1.848366013071895408e-01
1.832843137254902000e-01
1.756862745098039247e-01
1.825163398692810357e-01
1.835620915032679656e-01
1.720424836601307239e-01
1.662745098039215552e-01
1.636111111111111238e-01
1.741993464052287444e-01
1.757026143790849648e-01
1.622222222222222121e-01
1.649836601307189676e-01
1.640522875816993464e-01
1.698529411764705954e-01
1.545751633986928164e-01
1.661601307189542465e-01
1.607843137254902077e-01
1.702287581699346297e-01
